scheme,skiːm,n. <英>（政府或其他组织的）计划，方案；（用于组织或整理信息的）系统，体系；组合，布局；阴谋，诡计；<苏格兰，非正式>社会住宅区,高中
scope,skoʊp,n. 范围，领域；（发挥能力的）机会，施展余地；视野，眼界；观测仪器（如望远镜、显微镜等）；（船抛锚时的）缆绳长度；特定论点的数量,CET4
"scope
",skoʊp,n. 范围，领域；（发挥能力的）机会，施展余地；视野，眼界；观测仪器（如望远镜、显微镜等）；（船抛锚时的）缆绳长度；特定论点的数量,CET4
scope operator,,范围运算符，范围运算子,
screen,skriːn,n. 屏幕，荧光屏；计算机屏幕显示的数据（或图像）；（电影院）银幕；电影（总称）；（摄）聚焦屏；屏风，隔板；掩蔽物，屏障；掩饰，幌子；（医疗）化验，检查；（拦在圣坛或唱诗班四周的木质或石砌）围屏；（隔离用的）植物丛；纱窗，纱门；（纱门或纱窗的）金属丝，塑料线；（机动车的）挡风玻璃；（篮球、冰球等运动的）掩护；（印刷）网屏，网版；屏蔽器；（电子）帘栅极，屏栅极（=screen grid）；掩护部队，护航舰队；大筛子，滤网,初中
scroll bar,,滚动条：计算机窗口底部或侧边的一条窄条，用鼠标点击以查看隐藏的窗口部分。,
scrutinize,ˈskruːtənaɪz,v. 仔细查看，细致审查,CET6
SDK,,abbr. 软件开发工具包（Software Development Kit）,
sealed class,,密封类,
seamless,ˈsiːmləs,adj. 无缝的；无缝合线的；无伤痕的,GRE
"seamless
",ˈsiːmləs,adj. 无缝的；无缝合线的；无伤痕的,GRE
search,sɜːrtʃ,v. 搜查，搜寻；搜查（地方，车辆），搜……的身；思索，细想（问题答案等）；细察，细查；（用计算机）搜索，检索,初中
Searching,ˈsɜːrtʃɪŋ,adj. 搜索的，彻查的；透彻的；探寻性的（问题等）,
secondary,ˈsekənderi,adj. （教育）中等的，中学的；次要的， 第二位的；（疾病、感染）继发性的，第二期的；间接的；（化学反应）副的；（有机化合物）二代的；（主要指胺）仲的；（电）次级的；<旧>（地质）中生代的（Secondary）,高中
section,ˈsekʃ(ə)n,n. 段，部分；散件，部件；（书、报等的）节，栏；一部分人；（乐队的）组；断面图，剖面图；（数学中的）截面；（手术中的）开刀，切开；（供研究用的动物或植物的）切片；<美> 一平方英里的土地；<美>（柑橘类水果的）一瓣；（法律文件的）款，项；路段；区域；部门，科；<新西兰> 建房用地；（军队的）特定单位；分排，小队；（生物）组（尤指亚属）,高中
"section
",ˈsekʃ(ə)n,n. 段，部分；散件，部件；（书、报等的）节，栏；一部分人；（乐队的）组；断面图，剖面图；（数学中的）截面；（手术中的）开刀，切开；（供研究用的动物或植物的）切片；<美> 一平方英里的土地；<美>（柑橘类水果的）一瓣；（法律文件的）款，项；路段；区域；部门，科；<新西兰> 建房用地；（军队的）特定单位；分排，小队；（生物）组（尤指亚属）,高中
secure,sɪˈkjʊr,adj. 稳固的，可靠的；严密把守的，牢固的；安全的，稳妥的；（对自己和自己的能力）有自信的；感到有保障的，没有顾虑的；固定住的，系牢的；秘密的,高中
see pointer register,,,
seed,siːd,n. 种子，籽；<美>（苹果或橙子等的）果核，籽；<旧> 精液，精子（常为幽默用法）；<古，文>（古时用语，原用于《圣经》中）子嗣，子孙；（感情、过程的）起源，开端；（网球、羽毛球等体育项目中的）种子选手， 种子队；晶粒，晶种；辐射管，镭管,高中
semantic,sɪˈmæntɪk,adj. 语义的；语义学的,IELTS
"semantic
",sɪˈmæntɪk,adj. 语义的；语义学的,IELTS
semantics,sɪˈmæntɪks,n. [语] 语义学；语义论,
semaphore,ˈseməfɔːr,n. 信号标，旗语；臂板信号装置,
semicolon,ˈsemikoʊlən,n. 分号,
"semicolon
",ˈsemikoʊlən,n. 分号,
sensor,ˈsensər,n. （探测光、热、压力等的）传感器，敏感元件，探测设备,CET4
separate,ˈseprət,adj. 单独的，分开的；不同的，不相关的,初中
sequential,sɪˈkwenʃ(ə)l,adj. 连续的，按顺序的；依次发生的，相继发生的；（主计算机）顺序的,CET4
sequential container,,顺序容器：一种数据结构，用于存储具有顺序关系的元素，例如数组、链表和向量等。,
serial,ˈsɪriəl,adj. 顺序排列的，一连串（系列）的；（重罪案犯或重案）连环的，连续的；连续播放的，连载的；串行的，单行的；（语言学）（动词）序列的；（乐）序列的；（计算机）（处理器）单任务的,CET6
serialization,ˌsɪriələˈzeɪʃn,n. 序列化；串行化；连载长篇,
server,ˈsɜːrvər,n. 服务器；<美>服务生，服务员；上餐用具；发球者；（基督教牧师做礼拜时的）助祭,
server cursor,,服务器游标,
session,ˈseʃ(ə)n,n. （某项活动的）一段时间，一场；（议会等的）会议，（法庭的）开庭；学年，上课时间；（酒吧中）演奏会（尤指演奏爱尔兰音乐）；（尤指录音师的）灌录音乐时间；<非正式>酗酒期；基督教长老会的管理机构,高中
Set Cover,,集合覆盖,
Set Data Structures,,,
Set Packing,set ˈpækɪŋ,集合配置,
setter,ˈsetər,n. 蹲伏猎狗，塞特种猎犬；制订者，安排者；决定者；决定因素；排字工人；安装员,
severity,sɪˈverəti,n. 严重，严重性；严肃，严厉（的态度）；严厉（的程度）；简朴，朴素，普通,CET4
"severity
",sɪˈverəti,n. 严重，严重性；严肃，严厉（的态度）；严厉（的程度）；简朴，朴素，普通,CET4
shared lock,,共享锁；共用锁定,
shave,ʃeɪv,v. 剃（须），刮去（毛发）；削去，刮掉（薄层）；（少量地）减去，削减；掠过，擦过,高中
shift,ʃɪft,v. （使）移动，（使）转移；（使）转换到（另一个人或另一事物）；（使）改变意见（或信仰等）；<英，非正式>赶快；<美>换（挡）；（计算机）移位；按（计算机键盘上的）Shift 键；<英，非正式>摆脱，消除；<英，非正式>（尤指大量）销售，出售；<英，非正式>狼吞虎咽地吃；<古>含糊其辞，拐弯抹角,高中
shortcut,ˈʃɔːrtkʌt,n. 近路；捷径，快捷方法；（电脑操作中的）快捷方式；（计算机）快捷键,
shuffle,ˈʃʌf(ə)l,v. 拖着脚走；（因不适、紧张或尴尬而）坐立不安，把脚动来动去；将（纸张等）变换位置，打乱顺序；洗（牌）；匆忙地整理（或浏览）；笨拙地穿上；随机播放；逃避责任（或义务）；<古>躲闪，支吾，搪塞,TOEFL
shy,ʃaɪ,adj. 害羞的，腼腆的；显得腼腆的，看着羞怯的；（动物）易受惊的，胆小的；犹豫的，有所顾忌的；躲避（或不喜欢）……的；不足的，缺乏的；在……之前（shy of）；（植物）开花不多的，结果很少的,初中
sibling,ˈsɪblɪŋ,n. <正式>兄弟姐妹,GRE
side effect,saɪd ɪˈfekt,副作用：药物等的次要且通常不良的影响，也被称为“副反应”。,
signature,ˈsɪɡnətʃər,n. 签名，署名；签字，签署；鲜明特色，明显特征；（印刷）折标；书贴；<美>标记，用法签（处方上说明药的用法的部分）；（音乐的）拍号；（音乐的）调号,高中
significant,sɪɡˈnɪfɪkənt,adj. 显著的，相当数量的；重要的，意义重大的； 别有含义的，意味深长的,高中
"significant
",sɪɡˈnɪfɪkənt,adj. 显著的，相当数量的；重要的，意义重大的； 别有含义的，意味深长的,高中
simulation,ˌsɪmjuˈleɪʃ(ə)n,n. 模拟，仿造物；假装，冒充,CET6
simulator,ˈsɪmjuleɪtər,n. 模拟器；假装者，模拟者,
simultaneous,ˌsaɪm(ə)lˈteɪniəs,adj. 同时发生的，同步的,CET6
simultaneously,ˌsaɪm(ə)lˈteɪniəsli,adv. 同时地,GRE
"simultaneously
",ˌsaɪm(ə)lˈteɪniəsli,adv. 同时地,GRE
single-threaded,,单一执行绪,
siren,ˈsaɪrən,n. 汽笛，警报器；塞壬（古希腊神话中的海妖）（Siren）；妖艳迷人而又危险的女人；危险的诱惑；鳗螈；歌声动人的女歌手,考研
SIT,sɪt,v. 坐；坐下，就座；使就座，使坐下；闲（坐）着；能容纳，可坐（……人）；坐着让人画像（照相）；<美>（比赛）不用（某选手），让（某运动员）坐冷板凳；蹲坐，栖息；骑马；处于（某种情况中）；坐落在，处于（某位置）； 担任职务，当委员；（议会）开会，（法院）开庭；<英> 参加（考试）；照看小孩,初中
"SIT
",sɪt,v. 坐；坐下，就座；使就座，使坐下；闲（坐）着；能容纳，可坐（……人）；坐着让人画像（照相）；<美>（比赛）不用（某选手），让（某运动员）坐冷板凳；蹲坐，栖息；骑马；处于（某种情况中）；坐落在，处于（某位置）； 担任职务，当委员；（议会）开会，（法院）开庭；<英> 参加（考试）；照看小孩,初中
sketch,sketʃ,n. 素描，速写，草图；（任何作品的）粗样，初稿；简述，概述；幽默短剧，滑稽小品；<非正式，旧>滑稽的人（或物）,CET4
slash,slæʃ,v. （用利器）砍，劈；大幅度削减，大大降低；严厉批评，抨击；猛力移动，袭击,CET6
"slash
",slæʃ,v. （用利器）砍，劈；大幅度削减，大大降低；严厉批评，抨击；猛力移动，袭击,CET6
slave,sleɪv,n. 奴隶，苦工；完全受（某事物）控制的人；从动装置,高中
slider,ˈslaɪdər,n. 管龟，彩龟；滑动器，滑杆；浮动块，滑动块；滑行曲线球；滑雪者；小三明治,
slogan,ˈsloʊɡən,n. 口号，标语；广告语；<史>苏格兰高地的战斗呐喊,CET4
slot,slɑːt,n. （可投入东西的）狭长孔，狭槽；（在一系列事件中为某事安排的）时间，空档；（组织、团体等中的）位置，职位,CET6
smart pointer,,智能指针,
SMTP,,abbr. 简单邮件传输协议（Simple Mail Transfer Protocol）,
snapshot,ˈsnæpʃɑːt,n. 快照；简要说明，大致印象；（计算机）抽点打印；（足球、曲棍球中的）急射，快射；（足球、曲棍球中的）急射，快射,IELTS
snoop,snuːp,v. 窥探，调查，打探,
SOAP,soʊp,n. 肥皂；<非正式>肥皂剧,初中
software,ˈsɔːftwer,n. 软件,高中
somehow,ˈsʌmhaʊ,adv. 以某种方式，用某种方法；由于某种不明原因，不知为什么,高中
sophisticated,səˈfɪstɪkeɪtɪd,adj. 见多识广的，老练的，见过世面的；复杂巧妙的，先进的，精密的；水平高的，在行的；时尚的，精致的,高中
Sorting,ˈsɔːrtɪŋ,n. [计] 排序；整理；分类拣选,
source code,,源代码：计算机程序的原始编程语言代码，例如FORTRAN或C，在被编译器翻译成目标代码之前。,
sparse,spɑːrs,adj. 稀少的，稀疏的；简朴的,TOEFL
sparsity,ˈspɑːrsəti,n. 稀疏，稀少；贫乏,
spatial,ˈspeɪʃ(ə)l,adj. 空间的，与空间有关的；空间理解能力的,CET4
specialization,ˌspeʃələˈzeɪʃ(ə)n,n. 专业；专业化，专门化；（生物）特化作用,CET4
specifically,spəˈsɪfɪkli,adv. 特意，专门地；明确地，具体地；具体来说，确切地说；局限性地；专门；（生）种的,初中
specification,ˌspesɪfɪˈkeɪʃ(ə)n,n. 规格，规范，明细单，说明书；明确说明，详述；（申请专利用的）发明物说明书,CET4
spectrum,ˈspektrəm,n. 范围，幅度；光谱；波谱，频谱；余象,CET6
spinning,ˈspɪnɪŋ,n. 动感单车运动，健身车运动； 纺线（手艺），纺纱（手艺）,高中
split,splɪt,v. 分裂，使分裂（成不同的派别）；分开，使分开（成为几个部份）；（使）撕裂；分担，分享；划破，割破；结束婚姻（或感情、工作）关系；<旧，非正式>迅速离开；使（原子）产生核裂变；<英，非正式>泄露（某人的）秘密，告发某人；<非正式>（头）剧痛,高中
splitter,ˈsplɪtər,n. 劈（或切、割）的人；分类学家；（非正式）剧烈的头痛；快速指叉球,
splitting,ˈsplɪtɪŋ,adj. （头痛）欲裂的；极快的；滑稽的,高中
spoof,spuːf,n. 滑稽模仿；行骗；戏弄；讽刺性文章或节目,GRE
spy,spaɪ,n. 间谍，密探；暗中监视者,高中
SQL,,abbr. 结构化查询语言（Structured Query Language）,
square,skwer,adj. 正方形的，四方形的；成直角的；（表示面积单位）平方的；两清的，互不欠账的；诚实公正的；<非正式>古板守旧的，不谙时尚的；平行的，水平的；宽阔结实的；打平的，平局的；一致的，可共存的；（用于长度面积后表示四方形物的边长）长宽为…...的；整齐的；（占星）方照的，90°角的；（板球，英足）与击球手成直角地，以横传方式；（韵律）简单易懂的，简单直接的；直线的，笔直的,初中
square brackets,,方括号：一种用于标示文本、代码或注释中的特定内容的标点符号，通常用于表示可选项、变量或注释。,
"square brackets
",,方括号：一种用于标示文本、代码或注释中的特定内容的标点符号，通常用于表示可选项、变量或注释。,
stack,stæk,n. （整齐的）一堆；<英> 垛，堆；大量，许多；（尤指工厂的）大烟囱；（图书馆的）藏书架，双面书架（the stacks）；定高分层盘旋（等待降落）的机群；（计算机）（存储）栈；竖着置放的高保真音响（或吉他扩音）设备；（数支步枪支起的锥形）枪架；<英>（浪蚀）岩柱,CET4
stack unwinding,stæk ˌʌnˈwaɪndɪŋ,[计] 堆栈解退,
stage,steɪdʒ,n. 阶段，时期；旅程（或赛跑中）的一段；舞台；戏剧，戏剧表演；（尤指政治）舞台，活动领域；（火箭的）级；层，楼层，塔层；演员职业；<非正式>马车；（显微镜的）镜台；（电子）（电路的）级；（地质）（年代地质学用语）与某时代对应的一段地层，层,初中
stake,steɪk,n. 股本，股份；桩，标桩，篱笆桩；赌注；赛马奖金（stakes）；比赛，竞赛（stakes）；利害关系；火刑柱；（制作篮子的）纵向基杆，经条；（铁匠用的）小铁砧；摩门主教管辖区,CET4
standalone,ˈstændəˌloʊn,adj. （计算机）独立运行的；（公司）独立的,
"standalone
",ˈstændəˌloʊn,adj. （计算机）独立运行的；（公司）独立的,
standard library,,标准库：编程语言中预先编写好的一组功能或程序，供程序员在编写代码时调用，以简化开发过程。,
stateless,ˈsteɪtləs,adj. 无国籍的,GRE
statement,ˈsteɪtmənt,n. 声明，报告；说明，说法，表态；结算单，报表；（某观点的） 表达；（嫌犯或证人向警方提供的） 陈述，证词；（文字）陈述，表述；评估报告（英国地方教育主管部门针对儿童的特殊需要而提出意见）；（乐）（作品主题或旋律的）呈现；（计算机程序中的）语句,初中
static cursor,,静态游标,
statistics,stəˈtɪstɪks,n. 统计学；统计数字（statistic 的复数形式）,高中
status bar,,状态栏：计算机图形用户界面中的一个窄的水平信息区域，通常位于窗口底部，用于显示文本和图标。,
steal,stiːl,v. 偷窃，盗窃；剽窃，窃取（观点）；悄悄地移动；（在棒球比赛中）偷（垒）；（在篮球或冰球比赛中）断（球），截（球）；偷偷做；偷拿，私自拿；抢（镜头、戏等）；（体育运动中）意外赢得；骗走,初中
steep,stiːp,adj. （路、山等）陡峭的；（价格，需求）难以接受的，过高的；（增加或减少）急剧的，大幅度的,高中
stem,stem,n. （植物、灌木的）茎，干；（高脚酒杯的）柄脚；（语法中的）词干；烟斗柄；主干；船头，艏柱；（机械装置的）阀杆，导杆，棒；<古，文>血统；<美>（手表的）发条转柄；（文字的）干线，（音符的）符干；<美，非正式>鸦片烟枪,CET4
stipulation,ˌstɪpjuˈleɪʃn,n. 条款，约定（规定）的条件,CET6
stored procedure,,存储过程：存储在数据库中的命名程序或例程。,
strangler pattern,,,
"strangler pattern
",,,
stream,striːm,n. 小河，小溪；一连串，源源不断（的事情）；（烟、气、液体的）流，股；（同龄学生按能力划分的）班，组；音像流；数据流，指令流,初中
streamline,ˈstriːmlaɪn,v. 精简（工商企业、组织、流程等）使效率更高；使……成为流线型,CET6
"streamline
",ˈstriːmlaɪn,v. 精简（工商企业、组织、流程等）使效率更高；使……成为流线型,CET6
strength,streŋθ,n. 体力，力量；实力，影响力；长处，优势；意志力，毅力；（情感或意见的）强烈程度；（物体或物质的）强度；（食物、药等的）浓度，（酒的）烈度；（风等的）速度，力度；人数，人力；（货币的）价值，坚挺程度；球队的板凳深度，替补队员的水平；<文>力量源泉；（手中所持好牌数目和花色的）牌力,高中
"strength
",streŋθ,n. 体力，力量；实力，影响力；长处，优势；意志力，毅力；（情感或意见的）强烈程度；（物体或物质的）强度；（食物、药等的）浓度，（酒的）烈度；（风等的）速度，力度；人数，人力；（货币的）价值，坚挺程度；球队的板凳深度，替补队员的水平；<文>力量源泉；（手中所持好牌数目和花色的）牌力,高中
string,strɪŋ,n. 线，细绳；一连串，一系列（事件）；一系列（类似的事物）；字符串，信息串；一串；弦；弦乐器，弦乐组；（网拍的）羊肠线，网线；（球队中按技术水平分编的）小队；特定条件（或限制）；（类似细绳的）细长物；（同一训马场训练的）一群赛马；（按先后顺序排列的）后备队，候补队员；（墙网球等）处于特定排位的队员；（蔬菜、肉等食物的）纤维，（豆荚等的）筋，络；一种假设的亚原子粒子；G弦；宇宙弦；楼梯侧基板（stringboard 的简称）,初中
String Matching,strɪŋ ˈmætʃɪŋ,字符串匹配,
strive,straɪv,v. 努力，力争；斗争，反抗,高中
stroke,stroʊk,n. 中风；（使用武器的）击，打；击球，一击，一抽；（划船用语）划桨，划法，划桨法；泳式，游泳姿势；（指挥船上其他桨手的）尾桨手；轻抚，抚摸；一笔，一划；（灵感的）突发，（天才的）一举；（突发或突然想到的）好事；斜线（号）；（雷电的）闪光；来回动作，上下动作；（一系列重复运动的）节奏，律动；（鸟翼的）一次扑打；准时，准点；（时钟报时的）鸣响，钟声,高中
"stroke
",stroʊk,n. 中风；（使用武器的）击，打；击球，一击，一抽；（划船用语）划桨，划法，划桨法；泳式，游泳姿势；（指挥船上其他桨手的）尾桨手；轻抚，抚摸；一笔，一划；（灵感的）突发，（天才的）一举；（突发或突然想到的）好事；斜线（号）；（雷电的）闪光；来回动作，上下动作；（一系列重复运动的）节奏，律动；（鸟翼的）一次扑打；准时，准点；（时钟报时的）鸣响，钟声,高中
stub,stʌb,n. 存根；烟蒂；树桩；断株,商务英语
stunt,stʌnt,n. （尤指电影中的）特技表演；噱头，作秀；逞英雄，做愚蠢（有点危险）的事,TOEFL
stylus,ˈstaɪləs,n. 铁笔；唱针；尖笔；药笔剂,
sublimation,ˌsʌblɪˈmeɪʃn,n. [物] 升华，[心理] 升华作用；高尚化；升华物,
subobject,,n. [数] 子对象,
subquery,,n. 子查询,
subroutine,ˈsʌbruːtiːn,n. [计] 子程序,
subscript operator,,[计] 下标运算符,
subsequent,ˈsʌbsɪkwənt,adj. 随后的，接着的；（河，谷）后成的,高中
"subsequent
",ˈsʌbsɪkwənt,adj. 随后的，接着的；（河，谷）后成的,高中
subset,ˈsʌbset,n. [数] 子集；子设备；小团体,
subsidiary,səbˈsɪdieri,n. 子公司，附属公司；辅助者,IELTS
"subsidiary
",səbˈsɪdieri,n. 子公司，附属公司；辅助者,IELTS
substantial,səbˈstænʃ(ə)l,adj. 大量的，价值巨大的；牢固的，结实的；基本的，实质性的；（饭菜）丰盛的；重要的，真实的；有地位的，富有的,高中
"substantial
",səbˈstænʃ(ə)l,adj. 大量的，价值巨大的；牢固的，结实的；基本的，实质性的；（饭菜）丰盛的；重要的，真实的；有地位的，富有的,高中
substitute,ˈsʌbstɪtuːt,n. 替代品，代替物；（体育比赛中的）替补队员；令人满意的替代物，与之媲美的事物；<苏格兰，法律>副职,高中
substitution,ˌsʌbstɪˈtuːʃn,n. 代替，替换；代替物；（数） 置换,CET4
substrate,ˈsʌbstreɪt,n. 培养基，基质，基层；底物，酶作用物；（供放置或刻的）底面,GRE
subtle,ˈsʌt(ə)l,adj. 不易察觉的，微妙的；敏锐的，有洞察力的；灵活的，巧妙的；含蓄的，隐晦的；<古>狡猾的,高中
"subtle
",ˈsʌt(ə)l,adj. 不易察觉的，微妙的；敏锐的，有洞察力的；灵活的，巧妙的；含蓄的，隐晦的；<古>狡猾的,高中
subtype,ˈsʌbˌtaɪp,n. 子类型，亚类，下级类,
sufficiently,səˈfɪʃntli,adv. 充分地，足够地,IELTS
suited,ˈsuːtɪd,adj. 合适的,初中
superscript,ˈsuːpərskrɪpt,adj. 标在上方的,
support,səˈpɔːrt,v. 支持，拥护，鼓励；帮助，援助；支撑，承受（人或建筑物等的重量）；供养，赡养；资助，赞助；追随（或支持）（某个运动队）；证实，确认；（计算机，操作系统）支持（程序，语言，装置的）运行 ；支持……的生存；忍受，容忍；（在流行音乐会上）当助演，担任演出嘉宾；支付……费用，（尤指）用钱维持（不良嗜好，如毒品）；胜任,初中
suppose,səˈpoʊz,v. 推断，料想，猜想；假设，假定，设想；预期，需要，以……为条件；相信，认为（某事物是可能的）；（婉转表达）我看，要我说，要不；（因处于某种境地或因约定）必须做（be supposed to do sth.）；我看（用于生气地表示预料某事属实）,初中
surveillance,sɜːrˈveɪləns,n. 监视，监察,CET6
survey,ˈsɜːrveɪ,n. 民意调查，民意测验；考察，调查；（对课题或情况的）全面考察，概述；测量，勘测；测绘图，勘测记录；测量部门；<英> （尤指为欲购房者所做的）房屋鉴定；查勘报告,初中
susceptible,səˈseptəb(ə)l,adj. 易得病的，易受影响的；（人）易受感动的，易动感情的；可能有······的，容许······的；<正式>（尤指想法或陈述）能被理解（或证明、解释）的,CET6
suspend,səˈspend,v. 暂停，中止；使暂停使用（或生效）；使暂时停职（或停学等）；延缓，推迟；悬，挂；悬浮，漂浮；<法律> （法官或法庭作出的）暂缓执行（判决）；延留（和弦），延长（和音）,高中
sustainable,səˈsteɪnəb(ə)l,adj. （计划、方法、体制）可持续的，持续性的；（自然资源）可持续的，不破坏环境的 ；站得住脚的,高中
"sustainable
",səˈsteɪnəb(ə)l,adj. （计划、方法、体制）可持续的，持续性的；（自然资源）可持续的，不破坏环境的 ；站得住脚的,高中
sweetheart,ˈswiːthɑːrt,n. （称呼语）亲爱的；爱人；特别可爱的人；（非正式）私下达成的协议,
symbol,ˈsɪmb(ə)l,n. 象征，标志；符号；代表性的人（物）,初中
symbolic,sɪmˈbɑːlɪk,adj. 用作象征的，被认为是象征的；有象征意义的；（行为举动）象征性的，没有甚么实际影响的；符号的，使用象征的,CET4
symmetric,sɪˈmetrɪk,adj. 对称的,CET6
"symmetric
",sɪˈmetrɪk,adj. 对称的,CET6
synchronize,ˈsɪŋkrənaɪz,vt. （使）同步；对准（钟，表）；相符；（电脑）同步化,TOEFL
synchronous,ˈsɪŋkrənəs,adj. 同步的；同时的,GRE
"synchronous
",ˈsɪŋkrənəs,adj. 同步的；同时的,GRE
syntax,ˈsɪntæks,n. 句法，句法规则；（计算机语言的）句法，语构；句子结构分析法；句法学,GRE
synthesis,ˈsɪnθəsɪs,n. 综合，综合体；（化学物质的）合成；音响合成；（黑格尔哲学中的）合题；（语法）合成；（语言学）综合,CET6
synthesize,ˈsɪnθəsaɪz,v. （通过化学或生物反应）合成；综合，结合；（用音响合成器）合成（声音）,CET6
system databases,,系统数据库,
system tables,,系统表：数据库中用于存储系统信息的表，包括数据库结构、权限等元数据。,
table,ˈteɪbl,n. 桌子，枱子；谈判桌；（就餐或玩牌等的）一桌人；一桌酒席，饭菜；（饭后）清理餐桌，整理餐桌；（饭前）摆放餐具；列表，一览表，表格；（竞赛等的）名次表，排名榜，积分表；乘法表；（计算机）表；（桥牌）明手，明家；（建筑）檐板；木匾，石碑；（宝石的）切平面；有双切平面的宝石；（巴加门15子棋可折叠的半面或四分之一的）棋盘；水平模制（尤指檐口）,初中
table lock,,表锁：数据库中一种锁定机制，用于在对表进行操作时防止其他用户同时访问或修改该表的数据。,
tag,tæɡ,n. 标签；称呼，诨名；（电子）追踪器；（在墙壁、汽车等上面）违法涂写的名字；（计算机）标识符；（儿童玩的）捉人游戏； 附加疑问句；（主体上的）一小部分；多余的部分，剩余物；（棒球）触杀；（引用自书籍、讲演、文章的）短语，说法；<美>（机动车的）牌照；<美>（允许车辆上路的）车牌标贴；（羊身上）一簇纠结的羊毛；（动物颜色鲜艳的）尾尖；（鞋带上的金属或塑料）包头；（戏剧的）终场词；叠歌，副歌,初中
take over,,接管，控制,IELTS
takeaway,ˈteɪkəweɪ,n. 外卖食品；外卖餐馆；要点,
"takeaway
",ˈteɪkəweɪ,n. 外卖食品；外卖餐馆；要点,
tamper,ˈtæmpər,v. 做手脚，破坏,GRE
tangible,ˈtændʒəb(ə)l,adj. 明确的，真实的；可触摸的，可感知的,CET4
tape backup,,磁带备份,
target,ˈtɑːrɡɪt,n. 目标，指标；（攻击的）目标；（批评、嘲笑等的）对象；靶子；目标受众，受影响的人（或群体）；<史> 圆形小盾；（语音）目标,高中
task switch,,任务转换,
taxonomy,tækˈsɑːnəmi,n. 分类学；分类法,IELTS
"taxonomy
",tækˈsɑːnəmi,n. 分类学；分类法,IELTS
TBD,ˌtiː biː ˈdiː,abbr. 待定（to be decided 或 to be determined）；旅游商务区（tourism business district）,
"TBD
",ˌtiː biː ˈdiː,abbr. 待定（to be decided 或 to be determined）；旅游商务区（tourism business district）,
TCP,,abbr. 传输控制协议（Transmission Control Protocol）；终端控制协议（Terminal Control Protocol）；技术合作计划（Technical Cooperation Programme）,
technique,tekˈniːk,n. 技巧，工艺；（尤指体育或艺术方面的）技巧，技术,高中
tedious,ˈtiːdiəs,adj. 冗长的，单调乏味的,CET4
template,ˈtemplət,n. （用于切割木材、纸、金属等的）模板；（计算机文档的）模板；样板，榜样；（生化）模板；承梁短板，垫木，垫板,TOEFL
template parameter,,模板形参，范本参数,
template-id,,,
temporary object,,暂存物件：指在程序执行期间临时创建的对象，用于存储临时数据。,
temporary table,,临时表：在数据库中，临时表是一种用于存储临时数据的表，通常在执行某些操作或查询时使用，操作完成后会自动删除。,
tenancy,ˈtenənsi,n. 租期；租用,
"tenancy
",ˈtenənsi,n. 租期；租用,
tentative,ˈtentətɪv,adj. 试探性的，暂定的；踌躇的，犹豫不定的,CET6
"tentative
",ˈtentətɪv,adj. 试探性的，暂定的；踌躇的，犹豫不定的,CET6
text,tekst,n. （书、杂志等中区别于图片的）正文，文字材料；（演说等的）原文；（学习某课程必读的）课本，教科书；（供讨论或回答问题的）文本，文章；（讨论等的）题目，主题；（尤指科学或学术方面的）文献；（计算机、手机等）文档；短信；（尤指引作布道主题的）圣经经文；（尤指用于手稿的）粗体正楷,初中
Text Compression,,正文压缩，文本压缩,
text file,tekst faɪl,文本文件：一种只包含纯文本、可读性强的数据文件，与包含嵌入式格式的文档有所区别。,
the rest of,,剩余的部分：指某个整体中剩余的部分。,
theorem,ˈθiːərəm,n. [数] 定理；原理,GRE
theoretical,ˌθiːəˈretɪk(ə)l,adj. 理论的；理论上存在的，假设的,高中
theoretically,ˌθiːəˈretɪkli,adv. 理论地；理论上,IELTS
theory,ˈθiːəri,n. 学说，理论；（某一学科基于的）理论，原理；观点，见解,高中
thereafter,ˌðerˈæftər,adv. <正式>其后，此后,考研
thereof,ˌðerˈʌv,adv. <正式>在其中，由此,考研
thin client,θɪn ˈklaɪənt,瘦客户端：一种最小化的客户端，它依赖于服务器来完成大部分的处理工作。,
third-party,ˌθɜːrd ˈpɑːrti,adj. 第三方，第三方的,
thoroughly,ˈθɜːrəli,adv. 完全地，极度地；仔细地，认真地，彻底地,高中
thread,θred,n. 线；细线，线状物；思路，贯穿的主线；（互联网留言板上的）同主题帖子，系列相关帖子；少量，较低水平；螺纹；<英，旧> 衣服；（计算机）线程，调度单位,初中
thread-safe,θred seɪf,线程安全的,
threshold,ˈθreʃhoʊld,n. 门槛，门口；阈，界，起始点；开端，起点，入门；机场跑道入口，跑道头,CET6
"threshold
",ˈθreʃhoʊld,n. 门槛，门口；阈，界，起始点；开端，起点，入门；机场跑道入口，跑道头,CET6
thrilled,θrɪld,adj. 非常兴奋，极为激动,初中
"thrilled
",θrɪld,adj. 非常兴奋，极为激动,初中
throughput,ˈθruːpʊt,n. （某一时期内的）生产量，接待人数，吞吐量,商务英语
"throughput
",ˈθruːpʊt,n. （某一时期内的）生产量，接待人数，吞吐量,商务英语
